Timestamp,AccX,AccY,AccZ
981313380,-3789,-3161,15955
981315308,1536,-1897,18835
981317208,997,-453,18100
981319096,-407,-633,16891
981321000,1639,-669,17326
981322892,-903,-490,19880
981324788,2995,468,15284
981326676,23,1447,13672
981328576,3245,2443,15148
981330464,756,302,18496
981332348,103,-730,18020
981334268,-3826,-3476,21699
981336180,113,-3771,14148
981338076,175,-2343,18427
981339972,-304,1266,18791
981341888,2014,1769,22372
981343800,3966,1450,13467
981345696,1199,527,13972
981347592,-1492,574,17151
981349504,-1137,2055,17287
981351420,1156,3773,15363
981353328,1233,2251,12383
981355216,44,-1196,15975
981357124,-1494,-3534,17620
981359060,-4538,-3054,18232
981360976,2640,-153,14520
981362880,3697,945,16467
981364772,3461,881,17503
981366660,1058,608,17011
981368540,-276,-80,14904
981370432,-567,-351,13635
981372344,2714,1104,13324
981374248,-847,1397,20084
981376160,-2348,-112,18032
981378072,-325,-3063,16675
981379988,-1781,-4316,14113
981381908,-920,-3010,12934
981383812,-627,-331,18455
981385712,992,1818,18591
981387616,2032,2584,10967
981389532,4261,1641,12332
981391420,-598,466,13035
981393296,-410,902,18459
981395204,-2113,1425,16203
981397108,568,1224,17288
981399000,-307,-325,13312
981400896,170,-2290,15264
981402816,-3458,-3896,21653
981404740,1287,-1157,17424
981406652,1164,348,19331
981408560,6204,1984,16543
981410472,3628,1168,20476
981412360,452,998,17940
981414256,-1446,-798,14332
981416160,-144,-937,16903
981418052,-886,-238,16055
981419940,314,282,16800
981421832,-2640,-654,19384
981423752,-2985,-2343,15528
981425672,-276,-1951,17714
981427568,-925,-809,17767
981429464,882,940,17563
981431368,1899,2643,15160
981433284,3961,2287,14923
981435180,815,2299,13313
981437076,1670,208,15243
981438964,-3819,-71,15856
981440856,-898,188,12336
981442764,-2191,-1011,20068
981444668,921,-503,15787
981446556,356,-2106,16544
981448464,-565,-2141,18287
981450376,-992,-1056,21144
981452284,2827,675,17680
981454188,3811,1988,16573
981456104,2401,1967,15287
981457992,501,427,20331
981459888,377,-1123,15255
981461788,671,-2312,12098
981463688,-583,-2426,16045
981465608,-1489,-1781,19895
981467536,-3077,-1349,16731
981469444,-839,-975,17349
981471340,1027,119,16592
981473240,1240,1158,17952
981475132,-641,675,17447
981477036,2972,1350,13500
981478944,2188,1360,14896
981480852,2717,1073,10969
981482756,-2290,200,17879
981484668,-3137,-1251,14782
981486600,-1845,-1877,15907
981488524,-2283,-1880,13895
981490428,126,-524,19303
981492312,682,528,17984
981494200,1252,850,17967
981496088,-776,310,16096
981497980,4148,814,16380
981499868,1015,482,15486
981501764,1391,905,15483
981503656,1313,455,14488
981505552,1518,-678,14178
981507468,-3816,-2828,13551
981509400,-1614,-2951,13125
981511332,-4341,-2647,19664
981513236,438,-330,16484
981515132,-919,1653,16796
981517040,4269,1708,15088
981518944,1907,917,15600
981520828,690,302,17456
981522712,-320,104,18179
981524592,859,479,12564
981526468,2509,-25,14807
981528348,-594,-38,17448
981530260,-3264,-1294,17328
981532184,-2290,-2702,17500
981534100,964,-1910,14255
981535992,-901,293,16443
981537900,2269,2076,15267
981539800,1297,2677,21779
981541712,3833,1835,10127
981543616,4183,-385,13303
981545516,3061,-221,13162
981547420,-2025,-810,17612
981549328,-1132,-628,13948
981551248,-1908,-1428,15968
981553164,-439,-1811,14092
981555080,-3396,-2412,18284
981557012,-3476,-2212,19108
981558924,-767,-229,22895
981560832,5038,3304,18308
981562744,3515,2947,13468
981564636,978,834,14060
981566520,542,-714,18240
981568408,-897,-1049,15416
981570316,2717,-1093,9611
981572220,-748,-1356,17295
981574124,-202,-723,13664
981576024,-4071,-635,19987
981577936,-211,-1195,12731
981579852,-1817,-171,18725
981581772,1020,1848,17655
981583676,-321,2683,19636
981585584,3899,3223,14280
981587496,2011,1643,14315
981589412,2702,-1014,12523
981591324,252,-1598,14632
981593244,-1545,-2237,14703
981595176,-3986,-1548,16207
981597104,-1694,-1662,14088
981599024,-726,-1492,18599
981600940,-1141,-1469,17003
981602860,-1316,-418,20199
981604776,-1954,1418,16635
981606692,4091,3200,18915
981608612,2602,2586,17100
981610516,1820,870,13548
981612404,-932,-2462,14846
981614328,1165,-2597,15244
981616248,-2510,-3300,15327
981618176,1103,-1427,13511
981620088,-2231,-307,15383
981621996,-345,311,17520
981623896,-1598,262,15407
981625796,1164,844,17279
981627700,1282,1440,15140
981629616,2909,2621,18995
981631516,373,2309,17659
981633416,3008,415,11987
981635316,-950,-2120,11756
981637236,-2000,-2856,15963
981639156,-3204,-2208,20124
981641064,-998,-760,16748
981642956,410,-386,10139
981644856,1120,-240,16975
981646732,85,741,20379
981648620,-2417,97,18668
981650516,1576,956,16231
981652424,5561,1230,13859
981654336,4077,1161,16317
981656224,127,-589,18780
981658120,351,-2461,15291
981660024,-941,-4217,12616
981661932,88,-3020,13173
981663820,-2545,-79,17080
981665736,-2554,1492,20816
981667644,973,2079,17951
981669552,3298,1394,15992
981671452,1133,733,17591
981673336,-146,518,14971
981675236,477,1319,17876
981677136,350,2824,15220
981679032,4997,271,11628
981680928,-387,-3316,13827
981682848,-2624,-3806,14363
981684776,-4130,-2584,17427
981686688,-463,-497,16032
981688576,-995,801,15341
981690480,1626,1440,14996
981692380,-844,1252,21295
981694276,1656,296,18368
981696164,-387,493,15592
981698052,4342,560,14768
981699952,1923,-157,13192
981701864,-103,-1419,15116
981703784,-3152,-2942,15556
981705712,-3546,-2390,12485
981707640,-1271,-1310,18832
981709548,455,317,14340
981711444,-777,1453,22007
981713344,-788,2606,15016
981715252,3840,2232,16167
981717148,839,993,13968
981719032,1212,812,16192
981720916,445,-635,15492
981722812,2023,-211,14603
981724724,2049,-1875,12216
981726644,2337,-2041,12107
981728564,-4102,-2830,16675
981730504,-1211,-1265,16348
981732420,-1786,478,18723
981734332,1391,1715,14746
981736240,2145,1891,18827
981738148,1768,1592,19939
981740036,-971,327,18263
981741936,2689,-785,14488
981743852,1180,-1311,15000
981745760,-174,-1618,16283
981747668,-131,-2487,17167
981749592,-1054,-1904,13945
981751512,1125,-763,12139
981753404,-116,-280,13543
981755308,-315,1639,17320
981757216,-1576,2626,17515
981759140,1053,2273,15659
981761048,1205,1745,15795
981762956,1648,1174,16388
981764856,-1651,-711,17267
981766776,1016,-2154,13448
981768680,421,-2425,19339
981770584,1453,-1485,9716
981772508,-1550,-1342,13715
981774420,-3128,-384,16482
981776328,-1813,-141,17923
981778244,-775,1495,16001
981780148,903,2197,15115
981782052,1665,1567,16288
981783948,937,1121,19400
981785856,-1422,-334,16579
981787776,2643,-1358,13012
981789680,-727,-2701,17101
981791588,-678,-2748,14580
981793496,-165,-2405,18427
981795404,1285,321,15940
981797300,-613,1503,15524
981799200,866,1056,13515
981801088,-2427,837,18047
981802972,569,757,14728
981804880,-1668,1276,19376
981806800,4341,1307,15473
981808696,2330,978,18407
981810608,1969,-2135,12171
981812528,-1872,-3568,17263
981814460,-2357,-2726,13467
981816380,-1225,-521,16263
981818288,821,1109,16821
981820168,-652,964,18647
981822052,-92,1008,19988
981823948,1927,887,14673
981825832,106,800,16095
981827740,1392,1592,17940
981829640,244,1794,17875
981831528,2740,-264,13176
981833440,1982,-3492,12755
981835352,615,-4567,15227
981837268,-4068,-3128,18944
981839188,-1543,-381,13389
981841104,-998,2486,15964
981843012,1036,2632,15128
981844928,-1175,1431,18671
981846832,-1126,166,19044
981848736,-2094,-808,16559
981850644,3541,456,18275
981852528,2246,55,15499
981854412,557,-283,15616
981856320,1180,-2310,18400
981858244,-1595,-3239,15995
981860176,1242,-2252,11874
981862072,726,718,16872
981863976,1183,3363,16804
981865888,-1002,3266,17484
981867808,2401,1425,17227
981869692,-75,885,15283
981871564,-370,428,16020
981873468,-3079,-583,19023
981875364,778,-530,17100
981877272,1151,-1295,15835
981879196,1848,-2777,12157
981881112,-168,-3288,15079
981883032,-1625,-1879,18760
981884948,-3454,186,16308
981886840,480,2816,15112
981888740,461,3021,15463
981890636,763,1373,17455
981892532,-1829,-707,19878
981894452,-1420,-1496,18859
981896384,1352,-1429,14324
981898296,1754,-960,16476
981900184,620,-862,14403
981902080,-854,-1196,17047
981904000,2267,-1237,15587
981905900,-841,-224,12685
981907816,2465,1111,11848
981909736,-2590,2790,19560
981911648,-105,3389,17240
981913556,-2102,1056,15395
981915452,170,-572,14107
981917364,-1463,-1161,17736
981919284,1438,-1714,16684
981921204,-2800,-2644,18180
981923132,2926,-1365,14143
981925060,2131,-1025,14449
981926972,-171,-1011,14060
981928884,-1529,-143,15088
981930784,-784,996,20392
981932676,989,2660,16303
981934584,3392,2292,16132
981936480,1562,994,19995
981938400,-3685,-2247,18020
981940316,-394,-3259,18156
981942212,59,-2915,15807
981944124,3138,-1354,17727
981946020,-610,204,17540
981947924,2127,1189,18568
981949820,1632,778,14288
981951724,1369,437,14043
981953632,-4482,1546,16721
981955536,-480,3272,18899
981957448,-1254,1974,18859
981959348,1743,-81,14716
981961252,-297,-2055,17555
981963156,765,-2577,17723
981965076,-1168,-2992,16643
981966992,748,-2279,12580
981968884,1927,-618,16696
981970784,2908,594,12275
981972680,-2086,940,18240
981974580,-2961,-179,17287
981976464,87,450,19536
981978344,-73,1862,17587
981980244,1353,265,15264
981982144,-256,-1552,14252
981984044,-34,-2608,18336
981985960,-3947,-2905,19378
981987892,3938,-1331,11916
981989792,745,175,18936
981991700,3243,1997,13335
981993596,659,1753,18517
981995484,-856,1738,12203
981997392,-1328,1296,14179
981999304,617,1557,12912
982001212,-2616,1496,19399
982003108,-142,-272,15934
982005012,252,-2161,15304
982006924,2048,-2753,17575
982008828,-536,-2254,19023
982010716,-7,-2051,16308
982012588,97,-967,18299
982014484,2383,692,12773
982016388,2718,1775,15527
982018292,253,1737,17333
982020176,-293,255,16635
982022064,-3580,10,14986
982023952,873,-420,13815
982025844,196,-1461,16887
982027748,-414,-2558,17191
982029672,-1697,-3069,17548
982031592,2113,-975,16399
982033492,1514,-618,14244
982035404,3690,2267,15451
982037300,788,2608,16063
982039204,-1323,2301,16539
982041112,-672,1074,12863
982043004,-634,287,14575
982044904,-1188,-431,15180
982046824,-2114,-1184,20283
982048748,-2295,-1589,21263
982050664,-596,-1606,17688
982052588,2592,-2217,15800
982054496,-312,-1372,18163
982056404,1211,-305,19336
982058292,623,961,16218
982060208,3762,2091,17588
982062120,1523,2461,13431
982064012,934,1474,16931
982065908,-4229,-729,17330
982067828,-1349,-2151,14832
982069756,-2940,-3070,16120
982071680,-224,-2328,16784
982073604,-1014,-1026,16456
982075516,1600,-158,16079
982077396,-596,731,16224
982079292,3158,771,14876
982081184,1370,898,15891
982083092,1509,1507,10119
982085008,-1933,2225,17060
982086920,992,1813,16767
982088796,400,467,16040
982090696,-542,-2560,16027
982092604,-363,-3279,18302
982094524,-3521,-1357,17020
982096416,621,22,16332
982098308,4743,515,15691
982100208,3999,413,18120
982102108,-1030,-150,17278
982104000,807,643,15455
982105904,1434,1904,15528
982107816,2669,1685,13300
982109720,-1387,331,16636
982111632,-3167,-2051,16520
982113564,-4633,-3803,18567
982115488,-777,-2449,14627
982117384,363,-801,20780
982119284,3448,1410,17736
982121192,2055,1059,16662
982123088,1266,480,14976
982124988,1769,-233,12759
982126876,644,496,14188
982128788,-1842,1786,14675
982130696,-220,1590,16388
982132604,2585,1023,15739
982134520,-1800,-1753,16508
982136448,-1874,-3144,10424
982138372,-4353,-3469,19779
982140280,462,750,18792
982142192,2370,1598,16243
982144100,5640,2044,14404
982145992,1246,736,15759
982147892,1028,-106,14980
982149792,-2948,-660,16164
982151712,1280,1410,13588
982153604,-797,167,13278
982155520,-1130,-1026,16730
982157448,-2800,-2792,18311
982159380,-2293,-3405,18184
982161280,662,-830,16682
982163184,3175,1369,16262
982165100,3284,1426,20123
982167012,1019,1729,19612
982168896,153,496,15309
982170788,864,-858,14155
982172684,1925,-557,13087
982174584,-2762,-636,18296
982176488,-2098,480,16732
982178380,-518,-681,16572
982180284,303,-1977,13972
982182196,-2872,-3252,18768
982184120,1137,-695,21491
982186032,-1817,2025,21067
982187952,5138,3595,14740
982189860,4520,1846,15805
982191760,2921,547,15260
982193664,-897,-1135,16595
982195588,-2163,-1126,13030
982197512,-2373,-625,15844
982199408,1513,-99,12836
982201308,-1802,-1194,18475
982203240,-4653,-2623,17575
982205156,-392,-1547,16718
982207060,3687,277,19149
982208964,1435,1191,16271
982210860,906,2608,16803
982212768,1503,746,18091
982214624,733,9,14859
982216516,3721,-1397,13124
982218428,-802,-2056,12488
982220344,-213,-2123,15946
982222252,-4297,-335,17512
982224156,1857,594,14751
982226028,270,52,17651
982227888,873,95,16607
982229744,14,70,19700
982231620,748,1664,14944
982233528,1307,2457,14412
982235436,4912,2033,11735
982237336,-644,-168,15784
982239248,-1824,-1816,14515
982241168,-2391,-1943,16069
982243096,-1888,-2064,16271
982245016,-569,-1057,17287
982246916,239,-325,19919
982248792,-73,-555,22407
982250692,-1120,-126,17827
982252596,4106,907,18403
982254488,326,1486,15143
982256396,4247,1143,15848
982258284,-138,602,20331
982260168,920,-916,15180
982262064,-973,-3449,14468
982263964,315,-3397,8391
982265872,-3630,-2122,19088
982267780,-1792,540,16431
982269696,2007,2121,20920
982271608,2898,1400,12211
982273508,2654,638,15499
982275404,-1311,553,20240
982277328,-1210,2028,16480
982279248,2635,1623,13003
982281148,1932,441,12148
982283048,-636,-1566,18740
982284968,-3701,-2557,16593
982286900,-3778,-2812,15432
982288816,702,-2090,13355
982290708,761,-325,14484
982292612,1433,1333,19295
982294504,-139,1257,18511
982296400,3526,876,13561
982298292,2171,128,16259
982300192,4605,325,14507
982302080,1723,-885,14620
982303980,73,-1331,13172
982305892,-1204,-2732,15012
982307804,538,-2294,14839
982309712,-1573,-1667,14147
982311632,-3069,-413,18804
982313528,-565,849,17820
982315432,2187,2805,20814
982317344,1030,2769,16276
982319248,542,1588,17759
982321136,1147,385,18131
982323024,-303,783,15052
982324920,2450,-248,12893
982326836,1701,-1346,13739
982328744,-513,-2171,14551
982330668,-3773,-2285,17148
982332600,-2564,-1566,17187
982334516,-2976,-757,17836
982336420,2222,662,14133
982338316,-496,1438,19140
982340228,1624,2458,17604
982342128,1419,783,18963
982344008,2316,44,14447
982345904,720,-1576,14223
982347812,-175,-2181,16227
982349728,-2294,-2418,17735
982351644,-2364,-880,13359
982353540,-566,-870,15796
982355436,-512,-148,16003
982357348,-1934,1136,17507
982359276,-3454,1468,18151
982361200,3011,3082,17253
982363104,2127,3162,16208
982365016,2234,1842,15132
982366904,-557,-327,14328
982368820,1584,-1702,16380
982370744,-1022,-2013,14319
982372672,3819,-2127,11448
982374604,-4011,-1599,17071
982376520,-2104,-538,14479
982378424,-591,-633,17474
982380328,1866,338,15180
982382220,2014,222,17219
982384116,-1629,889,18075
982386016,-593,2045,20932
982387916,2036,675,13263
982389816,2231,-585,16780
982391716,-739,-2589,14243
982393644,-1793,-3551,18699
982395572,-1385,-1689,17384
982397464,605,46,13709
982399348,1522,706,13032
982401248,328,1306,17491
982403140,-1402,704,18623
982405028,-460,824,16059
982406928,-612,1873,16427
982408844,3780,3276,16788
982410744,1352,890,17324
982412652,1818,-1366,13417
982414580,-1503,-4143,17463
982416492,184,-3165,12924
982418380,-689,-867,17483
982420284,-1668,-396,14403
982422172,-75,837,18115
982424064,649,1749,15918
982425948,298,776,16108
982427840,-272,102,15060
982429732,2165,773,17919
982431624,-502,1594,17851
982433524,4165,753,13960
982435424,1991,-2338,14431
982437340,-844,-4082,12644
982439260,-1313,-3699,15239
982441184,-974,-1760,17764
982443108,-2659,2517,19827
982445016,1952,2641,13214
982446932,-1903,1849,20411
982448832,-693,273,16429
982450720,-547,-459,20380
982452632,2775,1570,13964
982454548,1801,1409,16795
982456452,2093,593,18342
982458340,-974,-2230,18012
982460260,-2593,-4557,12067
982462184,-612,-2582,12721
982464084,-183,761,16210
982465968,33,2553,15951
982467864,-796,2400,18010
982469780,2403,1677,13119
982471660,261,263,14208
982473548,-954,-400,14771
982475456,-2110,-478,19683
982477356,4991,-79,13226
982479256,115,-1083,15139
982481172,1765,-3068,12571
982483100,-1858,-4026,14838
982485032,-2243,-2055,15180
982486940,-2507,681,16700
982488848,1493,2638,16956
982490744,459,2831,20296
982492644,-109,1903,14819
982494548,-2293,-413,20319
982496472,1675,-1135,16987
982498392,2606,-1083,15408
982500292,-285,-277,14684
982502192,1333,-441,18288
982504092,715,-1595,17851
982505992,488,-2264,12199
982507892,1058,-579,13179
982509796,595,1137,16348
982511704,-2954,2754,17639
982513616,1872,3414,16404
982515524,-679,1196,17052
982517416,386,-448,14804
982519328,-2350,-2056,18033
982521240,269,-2739,19363
982523160,-1233,-1275,17375
982525096,2135,-1709,12923
982527008,-107,-1751,17067
982528924,1700,-1096,16352
982530832,-2379,-455,18624
982532744,-849,1621,15643
982534652,2027,2182,15195
982536564,2075,1369,19345
982538484,1066,1346,16699
982540396,-2266,-2084,17739
982542312,232,-2891,16107
982544220,1388,-2284,17656
982546124,756,-618,15475
982548012,-558,-176,15138
982549912,3625,755,15907
982551804,-725,-226,15008
982553680,1609,5,12464
982555584,-2617,1063,16636
982557500,-2675,2115,20552
982559420,-1355,1597,16572
982561332,1499,347,12435
982563224,781,-1397,17740
982565128,182,-2274,13248
982567040,-3248,-3894,17940
982568972,-1488,-2619,15947
982570880,2009,-457,14190
982572764,826,746,19531
982574672,-1367,1379,14316
982576572,-568,474,16147
982578472,1702,656,15068
982580356,663,605,16907
